Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	22	16	46	18	33.70	64.40	43.20
2021	5	22	17	1	19	33.80	65.40	43.94
2021	5	22	17	16	20	33.80	66.70	44.53
2021	5	22	17	31	21	33.70	66.80	44.27
2021	5	22	17	46	22	33.70	65.90	43.86
2021	5	22	18	1	23	33.70	65.50	43.68
2021	5	22	18	16	24	33.70	64.10	43.07
2021	5	22	18	31	25	33.60	62.80	42.22
2021	5	22	18	46	26	33.40	62.90	41.70
2021	5	22	19	1	27	33.40	63.80	42.06
2021	5	22	19	16	28	33.20	63.30	41.30
2021	5	22	19	31	29	33.20	63.40	41.34
2021	5	22	19	46	30	33.00	64.00	41.01
2021	5	22	20	1	31	32.90	64.70	41.00
2021	5	22	20	16	32	32.90	65.40	41.27
2021	5	22	20	31	33	32.80	66.30	41.34
2021	5	22	20	46	34	32.80	66.60	41.46
2021	5	22	21	1	35	32.60	66.10	40.69
2021	5	22	21	16	36	32.50	66.40	40.52
2021	5	22	21	31	37	32.20	67.40	40.04
2021	5	22	21	46	38	32.00	67.90	39.66
2021	5	22	22	1	38	31.80	67.60	39.00
2021	5	22	22	16	39	31.70	67.00	38.53
2021	5	22	22	31	40	31.60	67.60	38.46
2021	5	22	22	46	41	31.50	68.20	38.38
2021	5	22	23	1	42	31.30	68.30	37.88
2021	5	22	23	16	43	31.30	68.40	37.91
2021	5	22	23	31	44	31.40	68.60	38.24
2021	5	22	23	46	45	31.20	69.40	37.95
2021	5	23	0	1	46	31.30	70.00	38.42
2021	5	23	0	16	47	31.20	70.60	38.33
2021	5	23	0	31	48	31.10	70.60	38.05
2021	5	23	0	46	49	30.80	71.10	37.39
2021	5	23	1	1	50	30.80	70.40	37.18
2021	5	23	1	16	51	30.70	70.30	36.89
2021	5	23	1	31	52	30.70	70.80	37.03
2021	5	23	1	46	53	30.00	72.10	35.55
2021	5	23	2	1	54	30.10	72.40	35.89
2021	5	23	2	16	55	30.20	72.10	36.07
2021	5	23	2	31	56	30.20	72.20	36.10
2021	5	23	2	46	57	30.20	72.40	36.15
2021	5	23	3	1	58	30.10	73.10	36.07
2021	5	23	3	16	59	30.30	72.50	36.44
2021	5	23	3	32	0	30.20	72.60	36.20
2021	5	23	3	47	1	30.00	73.70	35.96
2021	5	23	4	2	2	29.70	74.50	35.37
2021	5	23	4	17	2	29.70	74.70	35.42
2021	5	23	4	32	3	29.80	74.80	35.71
2021	5	23	4	47	4	29.80	75.10	35.78
2021	5	23	5	2	5	29.70	75.30	35.56
2021	5	23	5	17	6	29.70	75.90	35.71
2021	5	23	5	32	7	29.70	76.20	35.79
2021	5	23	5	47	8	29.80	76.20	36.06
2021	5	23	6	2	9	29.80	76.40	36.11
2021	5	23	6	17	10	29.70	76.60	35.89
2021	5	23	6	32	11	29.30	78.20	35.17
2021	5	23	6	47	12	29.20	79.20	35.12
2021	5	23	7	2	13	29.10	79.10	34.82
2021	5	23	7	17	14	28.70	79.70	33.86
2021	5	23	7	32	15	28.90	80.50	34.57
2021	5	23	7	47	16	29.00	79.90	34.72
2021	5	23	8	2	17	29.30	79.00	35.35
2021	5	23	8	17	18	29.60	77.00	35.71
2021	5	23	8	32	19	30.00	74.80	36.25
2021	5	23	8	47	20	30.40	73.70	37.05
2021	5	23	9	2	20	30.80	70.10	37.10
2021	5	23	9	17	21	31.10	68.30	37.35
2021	5	23	9	32	22	31.40	67.40	37.86
2021	5	23	9	47	23	31.50	66.70	37.91
2021	5	23	10	2	24	31.50	67.00	38.00
2021	5	23	10	17	25	31.70	67.10	38.56
2021	5	23	10	32	26	32.00	66.30	39.10
2021	5	23	10	47	27	32.30	65.30	39.57
2021	5	23	11	2	28	32.30	63.70	39.01
2021	5	23	11	17	29	32.70	63.10	39.85
2021	5	23	11	32	30	32.80	61.60	39.58
2021	5	23	11	47	31	33.00	62.40	40.40
2021	5	23	12	2	32	33.30	61.50	40.87
2021	5	23	12	17	33	33.70	60.90	41.72
2021	5	23	12	32	34	33.90	59.70	41.78
2021	5	23	12	47	35	34.20	59.10	42.35
2021	5	23	13	2	36	34.60	58.20	43.07
2021	5	23	13	17	37	34.80	57.90	43.49
2021	5	23	13	32	38	34.80	57.40	43.27
2021	5	23	13	47	39	34.70	57.80	43.17
2021	5	23	14	2	40	34.90	58.00	43.82
2021	5	23	14	17	41	35.00	55.50	42.97
2021	5	23	14	32	42	35.40	55.30	43.97
2021	5	23	14	47	43	35.70	53.00	43.72
2021	5	23	15	2	44	35.90	53.20	44.35
2021	5	23	15	17	45	35.80	54.20	44.56
2021	5	23	15	32	46	35.80	54.80	44.85
2021	5	23	15	47	47	35.70	54.50	44.42
2021	5	23	16	2	48	35.80	54.30	44.60
2021	5	23	16	17	49	35.80	54.40	44.65
2021	5	23	16	32	50	35.80	53.70	44.32
2021	5	23	16	47	51	35.80	54.60	44.75
2021	5	23	17	2	52	35.70	54.40	44.37
2021	5	23	17	17	53	35.60	54.40	44.10
2021	5	23	17	32	54	35.60	54.40	44.10
2021	5	23	17	47	55	35.40	54.90	43.78
2021	5	23	18	2	56	35.40	56.20	44.39
2021	5	23	18	17	57	35.30	56.40	44.20
2021	5	23	18	32	58	35.20	54.00	42.84
2021	5	23	18	47	59	35.00	53.50	42.10
2021	5	23	19	3	0	35.10	55.00	43.02
2021	5	23	19	18	1	35.00	55.50	42.97
2021	5	23	19	33	2	34.80	56.00	42.65
2021	5	23	19	48	3	34.60	55.70	41.99
2021	5	23	20	3	4	34.60	55.80	42.03
2021	5	23	20	18	5	34.40	56.20	41.67
2021	5	23	20	33	6	34.30	56.90	41.70
2021	5	23	20	48	7	34.20	57.30	41.60
2021	5	23	21	3	8	34.30	57.60	41.99
2021	5	23	21	18	9	34.30	58.30	42.28
2021	5	23	21	33	10	34.20	58.70	42.18
2021	5	23	21	48	11	34.20	59.70	42.60
2021	5	23	22	3	12	34.10	59.50	42.24
2021	5	23	22	18	13	33.70	59.90	41.32
2021	5	23	22	33	14	33.60	60.20	41.17
2021	5	23	22	48	15	33.50	60.20	40.90
2021	5	23	23	3	16	33.70	59.90	41.32
2021	5	23	23	18	17	33.60	58.30	40.43
2021	5	23	23	33	18	33.50	58.50	40.25
2021	5	23	23	48	19	33.40	58.80	40.10
2021	5	24	0	3	20	33.20	58.70	39.56
2021	5	24	0	18	21	33.20	58.50	39.48
2021	5	24	0	33	22	33.30	58.30	39.66
2021	5	24	0	48	23	33.20	57.70	39.20
2021	5	24	1	3	24	33.00	58.20	38.88
2021	5	24	1	18	25	33.00	58.50	38.99
2021	5	24	1	33	26	32.80	58.70	38.57
2021	5	24	1	48	27	32.90	59.00	38.91
2021	5	24	2	3	28	32.40	59.70	37.93
2021	5	24	2	18	29	32.20	59.70	37.45
2021	5	24	2	33	30	32.00	60.20	37.13
2021	5	24	2	48	31	31.90	60.60	37.02
2021	5	24	3	3	32	31.90	60.10	36.87
2021	5	24	3	18	33	31.90	59.90	36.81
2021	5	24	3	33	34	31.70	60.60	36.56
2021	5	24	3	48	34	31.70	60.70	36.58
2021	5	24	4	3	35	31.90	59.80	36.78
2021	5	24	4	18	36	31.70	59.90	36.35
2021	5	24	4	33	37	31.60	60.70	36.35
2021	5	24	4	48	38	31.50	61.30	36.30
2021	5	24	5	3	39	31.40	62.30	36.35
2021	5	24	5	18	40	30.90	64.60	35.81
2021	5	24	5	33	41	30.90	65.60	36.08
2021	5	24	5	48	42	30.60	66.10	35.50
2021	5	24	6	3	43	30.50	66.40	35.34
2021	5	24	6	18	44	30.60	66.60	35.63
2021	5	24	6	33	45	30.50	67.50	35.62
2021	5	24	6	48	46	30.30	68.40	35.37
2021	5	24	7	3	47	30.00	70.10	35.06
2021	5	24	7	18	48	29.90	70.90	35.01
2021	5	24	7	33	49	30.00	71.50	35.41
2021	5	24	7	48	50	30.30	71.40	36.15
2021	5	24	8	3	51	30.70	70.50	36.95
2021	5	24	8	18	52	30.90	69.50	37.18
2021	5	24	8	33	53	31.10	67.90	37.23
2021	5	24	8	48	54	31.40	67.20	37.80
2021	5	24	9	3	55	31.70	65.80	38.14
2021	5	24	9	18	56	32.00	63.50	38.17
2021	5	24	9	33	57	32.30	62.10	38.47
2021	5	24	9	48	57	32.50	61.60	38.81
2021	5	24	10	3	58	32.60	60.50	38.68
2021	5	24	10	18	59	33.00	59.40	39.30
2021	5	24	10	34	0	33.40	58.20	39.88
2021	5	24	10	49	1	33.80	57.60	40.67
2021	5	24	11	4	2	34.00	56.40	40.72
2021	5	24	11	19	3	34.40	55.20	41.27
2021	5	24	11	34	4	34.60	52.90	40.85
2021	5	24	11	49	5	35.00	51.30	41.19
2021	5	24	12	4	6	35.30	51.60	42.06
2021	5	24	12	19	7	35.50	50.00	41.88
2021	5	24	12	34	8	35.80	50.30	42.76
2021	5	24	12	49	9	35.80	49.70	42.50
2021	5	24	13	4	10	36.10	49.70	43.26
2021	5	24	13	19	11	36.00	50.00	43.14
2021	5	24	13	34	12	35.90	48.80	42.36
2021	5	24	13	49	13	35.90	48.90	42.40
2021	5	24	14	4	14	36.20	48.90	43.15
2021	5	24	14	19	15	36.40	47.70	43.11
2021	5	24	14	34	16	36.50	47.60	43.31
2021	5	24	14	49	17	36.50	47.60	43.31
2021	5	24	15	4	18	36.70	48.20	44.10
2021	5	24	15	19	19	36.80	47.80	44.16
2021	5	24	15	34	20	36.80	47.50	44.02
2021	5	24	15	49	21	36.90	46.80	43.94
2021	5	24	16	4	22	36.80	47.90	44.21
2021	5	24	16	19	23	36.70	47.60	43.81
2021	5	24	16	34	24	36.70	48.20	44.10
2021	5	24	16	49	25	36.50	48.80	43.87
2021	5	24	17	4	26	36.50	49.00	43.96
2021	5	24	17	19	27	36.60	48.70	44.08
2021	5	24	17	34	28	36.60	50.20	44.80
2021	5	24	17	49	29	36.70	51.00	45.46
2021	5	24	18	4	30	36.60	51.10	45.24
2021	5	24	18	19	31	36.50	52.00	45.42
2021	5	24	18	34	32	36.30	52.10	44.91
2021	5	24	18	49	33	36.20	52.80	44.98
2021	5	24	19	4	34	36.00	51.90	44.01
2021	5	24	19	19	35	35.90	52.80	44.16
2021	5	24	19	34	36	35.80	52.30	43.66
2021	5	24	19	49	37	35.70	52.60	43.54
2021	5	24	20	4	38	35.50	49.90	41.84
2021	5	24	20	19	39	35.20	49.10	40.79
2021	5	24	20	34	40	34.90	50.60	40.67
2021	5	24	20	49	41	34.60	48.20	39.09
2021	5	24	21	4	42	34.50	46.00	38.12
2021	5	24	21	19	43	34.40	46.70	38.15
2021	5	24	21	34	44	34.00	47.10	37.45
2021	5	24	21	49	45	34.00	48.30	37.83
2021	5	24	22	4	46	33.90	48.40	37.65
2021	5	24	22	19	47	33.70	49.20	37.49
2021	5	24	22	34	48	33.60	48.40	37.03
2021	5	24	22	49	49	33.60	49.20	37.28
2021	5	24	23	4	50	33.70	49.50	37.58
2021	5	24	23	19	51	33.50	50.50	37.47
2021	5	24	23	34	52	33.50	50.80	37.57
2021	5	24	23	49	53	33.10	51.20	36.85
2021	5	25	0	4	54	32.70	51.00	35.97
2021	5	25	0	19	55	32.70	50.30	35.77
2021	5	25	0	34	56	32.60	50.30	35.58
2021	5	25	0	49	57	32.40	50.20	35.16
2021	5	25	1	4	58	32.20	50.50	34.86
2021	5	25	1	19	59	32.10	50.20	34.60
2021	5	25	1	35	0	31.90	50.50	34.30
2021	5	25	1	50	1	31.80	50.40	34.09
2021	5	25	2	5	2	32.00	50.50	34.48
2021	5	25	2	20	3	31.80	51.40	34.33
2021	5	25	2	35	4	31.60	52.70	34.26
2021	5	25	2	50	5	31.50	53.80	34.34
2021	5	25	3	5	6	31.20	55.30	34.11
2021	5	25	3	20	7	30.80	56.90	33.71
2021	5	25	3	35	8	30.70	58.70	33.92
2021	5	25	3	50	9	30.70	59.40	34.08
2021	5	25	4	5	10	30.70	60.80	34.41
2021	5	25	4	20	10	30.60	61.60	34.39
2021	5	25	4	35	11	31.10	60.90	35.29
2021	5	25	4	50	12	30.90	61.20	34.93
2021	5	25	5	5	13	31.00	60.80	35.05
2021	5	25	5	20	14	31.00	60.80	35.05
2021	5	25	5	35	15	30.90	61.90	35.11
2021	5	25	5	50	16	31.10	61.80	35.52
2021	5	25	6	5	17	31.00	62.20	35.41
2021	5	25	6	20	18	30.90	62.50	35.26
2021	5	25	6	35	19	30.80	62.80	35.11
2021	5	25	6	50	20	30.50	63.20	34.55
2021	5	25	7	5	21	30.30	64.70	34.47
2021	5	25	7	20	22	30.60	63.00	34.72
2021	5	25	7	35	23	30.60	63.50	34.84
2021	5	25	7	50	24	30.90	62.70	35.31
2021	5	25	8	5	25	31.00	62.80	35.56
2021	5	25	8	20	26	31.20	63.60	36.24
2021	5	25	8	35	27	31.20	64.00	36.36
2021	5	25	8	50	28	31.60	62.70	36.94
2021	5	25	9	5	29	31.70	62.10	37.00
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	25	9	19	28	nan	nan	nan
2021	5	25	9	34	29	32.50	56.40	37.12
2021	5	25	9	49	30	33.00	56.70	38.37
2021	5	25	10	4	31	33.30	57.10	39.23
2021	5	25	10	19	32	33.80	55.30	39.80
2021	5	25	10	34	33	34.10	54.20	40.12
2021	5	25	10	49	34	34.40	54.30	40.91
2021	5	25	11	4	35	34.80	52.30	41.10
2021	5	25	11	19	36	35.00	52.00	41.48
2021	5	25	11	34	37	35.40	52.00	42.49
2021	5	25	11	49	38	35.80	49.70	42.50
2021	5	25	12	4	39	36.10	49.60	43.21
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	25	12	8	28	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	25	12	20	14	nan	nan	nan
2021	5	25	12	35	15	36.50	46.80	42.95
2021	5	25	12	50	16	36.60	47.60	43.56
2021	5	25	13	5	17	37.00	46.00	43.82
2021	5	25	13	20	18	37.20	46.20	44.41
2021	5	25	13	35	19	37.50	45.00	44.59
2021	5	25	13	50	20	37.60	44.40	44.55
2021	5	25	14	5	21	38.00	43.80	45.25
2021	5	25	14	20	22	38.00	41.90	44.31
2021	5	25	14	35	23	38.00	42.10	44.41
2021	5	25	14	50	24	38.10	42.20	44.70
2021	5	25	15	5	25	38.10	43.30	45.25
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	25	15	9	9	nan	nan	nan
2021	5	25	15	24	10	37.60	43.70	44.21
2021	5	25	15	39	11	37.80	44.20	44.95
2021	5	25	15	54	12	37.70	45.50	45.34
2021	5	25	16	9	13	37.70	44.90	45.04
2021	5	25	16	24	14	37.80	43.20	44.46
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	5	25	16	43	30	nan	nan	nan
2021	5	25	16	58	31	37.00	46.80	44.20
2021	5	25	17	13	32	36.30	51.60	44.67
2021	5	25	17	28	33	36.00	53.20	44.63
2021	5	25	17	43	34	36.00	51.90	44.01
2021	5	25	17	58	35	35.40	55.30	43.97
2021	5	25	18	13	36	35.10	57.90	44.34
2021	5	25	18	28	37	35.30	58.10	45.01
2021	5	25	18	43	38	34.90	60.20	44.85
2021	5	25	18	58	39	34.50	62.40	44.69
2021	5	25	19	13	40	34.50	63.40	45.17
2021	5	25	19	28	41	34.00	64.60	44.19
2021	5	25	19	43	42	34.00	64.00	43.92
2021	5	25	19	58	43	33.50	62.70	41.90
2021	5	25	20	13	44	33.80	60.70	41.91
2021	5	25	20	28	45	33.90	59.80	41.82
2021	5	25	20	43	46	33.40	61.00	40.94
2021	5	25	20	58	47	33.60	61.40	41.65
2021	5	25	21	13	48	33.60	61.70	41.77
2021	5	25	21	28	49	33.60	62.20	41.97
2021	5	25	21	43	50	33.70	62.50	42.38
2021	5	25	21	58	51	33.60	62.90	42.26
2021	5	25	22	13	52	33.70	62.10	42.22
2021	5	25	22	28	53	33.40	62.90	41.70
2021	5	25	22	43	54	33.20	62.90	41.14
2021	5	25	22	58	55	32.80	62.20	39.79
2021	5	25	23	13	56	32.70	60.20	38.83
2021	5	25	23	28	57	32.70	60.50	38.93
2021	5	25	23	43	58	32.80	60.40	39.15
2021	5	25	23	58	59	32.90	60.10	39.30
2021	5	26	0	14	0	32.90	62.20	40.06
2021	5	26	0	29	1	32.90	63.30	40.47
2021	5	26	0	44	2	32.70	59.00	38.42
2021	5	26	0	59	2	32.50	59.20	38.01
2021	5	26	1	14	3	32.50	59.10	37.97
2021	5	26	1	29	4	32.50	59.40	38.07
2021	5	26	1	44	5	32.40	59.30	37.80
2021	5	26	1	59	6	32.30	60.20	37.85
2021	5	26	2	14	7	32.30	60.20	37.85
2021	5	26	2	29	8	32.10	60.30	37.40
2021	5	26	2	44	9	32.00	60.40	37.20
2021	5	26	2	59	10	31.90	60.80	37.08
2021	5	26	3	14	11	31.90	61.10	37.17
2021	5	26	3	29	12	31.80	61.50	37.05
2021	5	26	3	44	13	31.40	62.00	36.26
2021	5	26	3	59	14	31.20	62.90	36.05
2021	5	26	4	14	15	31.00	63.80	35.83
2021	5	26	4	29	16	30.70	64.50	35.32
2021	5	26	4	44	17	30.40	65.30	34.84
2021	5	26	4	59	18	30.20	66.00	34.55
2021	5	26	5	14	19	30.20	66.30	34.62
2021	5	26	5	29	20	30.20	67.00	34.79
2021	5	26	5	44	21	30.40	67.00	35.26
2021	5	26	5	59	22	30.20	67.80	34.98
2021	5	26	6	14	23	30.00	69.00	34.80
2021	5	26	6	29	24	30.30	68.90	35.50
2021	5	26	6	44	25	30.10	69.30	35.11
2021	5	26	6	59	26	30.10	69.80	35.23
2021	5	26	7	14	26	30.30	69.00	35.52
2021	5	26	7	29	27	30.40	69.00	35.77
2021	5	26	7	44	28	30.70	68.40	36.36
2021	5	26	7	59	29	31.00	67.40	36.83
2021	5	26	8	14	30	31.00	67.40	36.83
2021	5	26	8	29	31	30.90	66.40	36.30
2021	5	26	8	44	32	31.10	66.60	36.85
2021	5	26	8	59	33	31.30	65.40	37.00
2021	5	26	9	14	34	31.50	63.50	36.93
2021	5	26	9	29	35	31.90	63.10	37.79
2021	5	26	9	44	36	32.00	62.00	37.69
2021	5	26	9	59	37	32.20	59.60	37.42
2021	5	26	10	14	38	32.50	59.20	38.01
2021	5	26	10	29	39	32.50	58.80	37.88
2021	5	26	10	44	40	33.00	57.60	38.68
2021	5	26	10	59	41	32.90	57.80	38.50
2021	5	26	11	14	42	33.10	57.90	39.02
2021	5	26	11	29	43	33.20	56.10	38.64
2021	5	26	11	44	44	33.40	55.90	39.05
2021	5	26	11	59	45	33.80	55.60	39.91
2021	5	26	12	14	46	33.70	55.40	39.60
2021	5	26	12	29	47	34.00	55.20	40.26
2021	5	26	12	44	48	34.00	53.60	39.66
2021	5	26	12	59	49	34.20	52.80	39.84
2021	5	26	13	14	50	34.60	51.30	40.23
2021	5	26	13	29	51	34.60	52.20	40.57
2021	5	26	13	44	52	34.40	53.70	40.67
2021	5	26	13	59	53	34.70	52.90	41.10
2021	5	26	14	14	54	34.90	52.90	41.60
2021	5	26	14	29	55	35.00	52.30	41.60
2021	5	26	14	44	56	35.00	53.30	42.02
2021	5	26	14	59	57	35.00	52.40	41.64
2021	5	26	15	14	58	34.70	52.20	40.82
2021	5	26	15	29	59	34.90	52.90	41.60
2021	5	26	15	45	0	34.90	51.90	41.19
2021	5	26	16	0	1	35.10	51.60	41.56
2021	5	26	16	15	2	35.30	52.10	42.27
2021	5	26	16	30	2	35.30	52.20	42.32
2021	5	26	16	45	3	35.20	52.30	42.10
2021	5	26	17	0	4	35.10	51.20	41.40
2021	5	26	17	15	5	35.00	51.40	41.23
2021	5	26	17	30	6	34.90	52.50	41.43
2021	5	26	17	45	7	34.90	53.20	41.72
2021	5	26	18	0	8	34.70	54.10	41.58
2021	5	26	18	15	9	34.40	54.60	41.02
2021	5	26	18	30	10	34.20	54.70	40.56
2021	5	26	18	45	11	33.90	54.70	39.82
2021	5	26	19	0	12	34.00	55.00	40.18
2021	5	26	19	15	13	33.60	53.90	38.82
2021	5	26	19	30	14	33.20	54.40	38.07
2021	5	26	19	45	15	33.20	54.50	38.10
2021	5	26	20	0	16	33.30	54.40	38.30
2021	5	26	20	15	17	33.10	55.00	38.04
2021	5	26	20	30	18	33.20	55.30	38.37
2021	5	26	20	45	19	33.30	55.60	38.71
2021	5	26	21	0	20	32.90	56.70	38.14
2021	5	26	21	15	21	32.60	58.10	37.89
2021	5	26	21	30	22	32.30	59.10	37.50
2021	5	26	21	45	23	32.10	59.50	37.16
2021	5	26	22	0	24	31.90	59.60	36.72
2021	5	26	22	15	25	31.50	60.00	35.93
2021	5	26	22	30	26	31.70	59.60	36.27
2021	5	26	22	45	27	32.10	58.20	36.76
2021	5	26	23	0	28	32.00	57.20	36.25
2021	5	26	23	15	29	32.00	56.40	36.03
2021	5	26	23	30	30	32.00	56.30	36.00
2021	5	26	23	45	31	31.80	56.70	35.68
2021	5	27	0	0	32	31.70	56.90	35.52
2021	5	27	0	15	33	31.70	57.20	35.61
2021	5	27	0	30	34	31.60	57.40	35.45
2021	5	27	0	45	35	31.40	57.60	35.08
2021	5	27	1	0	36	31.60	56.90	35.32
2021	5	27	1	15	37	31.50	57.30	35.21
2021	5	27	1	30	38	31.40	57.80	35.13
2021	5	27	1	45	38	31.20	58.90	34.99
2021	5	27	2	0	39	31.10	59.90	35.03
2021	5	27	2	15	40	31.20	60.10	35.30
2021	5	27	2	30	41	31.00	60.90	35.07
2021	5	27	2	45	42	31.00	60.90	35.07
2021	5	27	3	0	43	31.00	60.60	35.00
2021	5	27	3	15	44	30.90	60.60	34.78
2021	5	27	3	30	45	30.90	60.00	34.63
2021	5	27	3	45	46	30.70	60.50	34.34
2021	5	27	4	0	47	30.60	61.20	34.29
2021	5	27	4	15	48	30.50	61.30	34.11
2021	5	27	4	30	49	30.60	60.70	34.18
2021	5	27	4	45	50	30.50	60.30	33.88
2021	5	27	5	0	51	30.70	59.20	34.03
2021	5	27	5	15	52	30.50	59.70	33.74
2021	5	27	5	30	53	30.60	59.90	33.99
2021	5	27	5	45	54	30.30	60.40	33.50
2021	5	27	6	0	55	30.20	61.50	33.54
2021	5	27	6	15	56	30.00	62.90	33.43
2021	5	27	6	30	57	29.90	64.10	33.48
2021	5	27	6	45	58	29.70	65.50	33.35
2021	5	27	7	0	58	29.80	66.10	33.69
2021	5	27	7	15	59	29.80	66.70	33.82
2021	5	27	7	31	0	29.80	67.00	33.88
2021	5	27	7	46	1	29.80	67.50	33.99
2021	5	27	8	1	2	30.10	66.80	34.51
2021	5	27	8	16	3	30.30	66.20	34.83
2021	5	27	8	31	4	30.50	64.50	34.87
2021	5	27	8	46	5	30.90	62.80	35.34
2021	5	27	9	1	6	31.10	62.00	35.58
2021	5	27	9	16	7	31.40	60.00	35.71
2021	5	27	9	31	8	31.80	59.40	36.44
2021	5	27	9	46	9	32.00	58.90	36.75
2021	5	27	10	1	10	32.20	57.50	36.78
2021	5	27	10	16	11	32.60	56.00	37.23
2021	5	27	10	31	12	32.90	55.20	37.65
2021	5	27	10	46	13	33.30	56.00	38.85
2021	5	27	11	1	14	33.50	53.50	38.46
2021	5	27	11	16	15	34.00	51.40	38.87
2021	5	27	11	31	16	34.30	49.60	38.92
2021	5	27	11	46	17	34.60	49.60	39.59
2021	5	27	12	1	18	34.70	49.60	39.82
2021	5	27	12	16	19	35.00	46.80	39.47
2021	5	27	12	31	20	35.50	47.70	40.94
2021	5	27	12	46	21	35.60	47.80	41.22
2021	5	27	13	1	22	35.90	47.10	41.64
2021	5	27	13	16	23	36.10	46.30	41.78
2021	5	27	13	31	24	36.20	46.70	42.18
2021	5	27	13	46	25	36.50	45.00	42.17
2021	5	27	14	1	26	36.80	45.00	42.88
2021	5	27	14	16	27	36.70	45.60	42.90
2021	5	27	14	31	28	36.90	46.80	43.94
2021	5	27	14	46	29	37.00	46.40	44.01
2021	5	27	15	1	30	37.30	44.80	44.00
2021	5	27	15	16	31	37.30	44.60	43.90
2021	5	27	15	31	32	37.30	44.30	43.76
2021	5	27	15	46	33	37.20	45.40	44.03
2021	5	27	16	1	34	37.20	45.10	43.89
2021	5	27	16	16	35	37.20	46.00	44.32
2021	5	27	16	31	36	37.20	45.50	44.08
2021	5	27	16	46	37	37.10	45.40	43.79
2021	5	27	17	1	38	37.10	45.80	43.97
2021	5	27	17	16	39	37.10	45.40	43.79
2021	5	27	17	31	40	37.00	46.00	43.82
2021	5	27	17	46	41	37.00	47.30	44.44
2021	5	27	18	1	42	36.80	48.30	44.40
2021	5	27	18	16	43	36.60	47.90	43.70
2021	5	27	18	31	44	36.50	48.50	43.73
2021	5	27	18	46	45	36.30	47.50	42.77
2021	5	27	19	1	46	36.10	46.30	41.78
2021	5	27	19	16	47	35.90	45.70	41.07
2021	5	27	19	31	48	35.60	47.30	41.02
2021	5	27	19	46	49	35.40	48.90	41.19
2021	5	27	20	1	50	35.30	48.80	40.91
2021	5	27	20	16	51	34.90	49.10	40.09
2021	5	27	20	31	52	34.60	49.90	39.70
2021	5	27	20	46	53	34.20	50.90	39.15
2021	5	27	21	1	54	33.90	51.50	38.68
2021	5	27	21	16	55	33.60	51.30	37.95
2021	5	27	21	31	56	33.80	51.20	38.36
2021	5	27	21	46	57	33.70	51.20	38.13
2021	5	27	22	1	58	33.60	51.20	37.92
2021	5	27	22	16	59	33.30	51.40	37.33
2021	5	27	22	31	59	33.20	51.60	37.18
2021	5	27	22	47	0	32.70	52.50	36.39
2021	5	27	23	2	1	32.70	52.20	36.31
2021	5	27	23	17	2	32.90	51.50	36.52
2021	5	27	23	32	3	32.70	51.50	36.11
2021	5	27	23	47	4	32.50	51.70	35.76
2021	5	28	0	2	5	32.60	51.70	35.96
2021	5	28	0	17	6	32.50	52.00	35.84
2021	5	28	0	32	7	32.40	53.20	35.97
2021	5	28	0	47	8	31.90	54.90	35.41
2021	5	28	1	2	9	31.80	56.20	35.55
2021	5	28	1	17	10	31.60	57.50	35.47
2021	5	28	1	32	11	31.30	58.70	35.15
2021	5	28	1	47	12	31.40	59.30	35.52
2021	5	28	2	2	13	31.10	60.20	35.11
2021	5	28	2	17	14	31.10	60.60	35.21
2021	5	28	2	32	15	30.90	61.60	35.03
2021	5	28	2	47	16	31.00	61.80	35.30
2021	5	28	3	2	17	30.80	62.20	34.96
2021	5	28	3	17	18	30.60	63.00	34.72
2021	5	28	3	32	19	30.30	63.80	34.26
2021	5	28	3	47	20	30.30	64.10	34.33
2021	5	28	4	2	21	30.30	64.10	34.33
2021	5	28	4	17	22	30.20	64.60	34.23
2021	5	28	4	32	22	30.00	65.20	33.93
2021	5	28	4	47	23	29.90	65.50	33.78
2021	5	28	5	2	24	29.80	66.20	33.71
2021	5	28	5	17	25	29.70	66.60	33.58
2021	5	28	5	32	26	29.80	66.00	33.67
2021	5	28	5	47	27	29.50	67.00	33.23
2021	5	28	6	2	28	29.40	67.40	33.09
2021	5	28	6	17	29	29.20	68.20	32.82
2021	5	28	6	32	30	29.20	68.30	32.84
2021	5	28	6	47	31	29.30	68.00	33.00
2021	5	28	7	2	32	29.40	68.50	33.31
2021	5	28	7	17	33	29.40	68.60	33.33
2021	5	28	7	32	34	29.30	69.20	33.23
2021	5	28	7	47	35	29.50	68.90	33.62
2021	5	28	8	2	36	29.80	68.50	34.21
2021	5	28	8	17	37	30.20	66.60	34.69
2021	5	28	8	32	38	30.40	64.00	34.52
2021	5	28	8	47	38	30.80	61.70	34.84
2021	5	28	9	2	39	31.20	58.20	34.82
2021	5	28	9	17	40	31.50	57.10	35.16
2021	5	28	9	32	41	31.80	55.20	35.28
2021	5	28	9	47	42	32.20	54.00	35.78
